propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,3.0,1,78.4,718000,5183,74,3,08,07,2002,31.9655252,34.7761786
1,3.0,1,63.87,1550000,5036,46,6,12,03,2020,31.9737211,34.78297450000001
1,3.0,1,63.87,1420000,5036,46,6,19,02,2018,31.9737211,34.78297450000001
1,3.0,1,63.87,582000,5036,46,6,17,09,2003,31.9737211,34.78297450000001
1,3.0,1,63.87,624000,5036,46,6,01,01,1999,31.9737211,34.78297450000001
1,3.0,1,67.88,1640000,3929,936,3,12,03,2020,31.9689734,34.8139028
1,3.0,1,67.88,1447000,3929,936,3,15,08,2016,31.9689734,34.8139028
1,3.0,1,67.88,1213000,3929,936,3,25,12,2000,31.9689734,34.8139028
1,3.0,5,67.0,1785000,5183,77,21,12,03,2020,31.9650505,34.7717826
1,3.0,5,67.0,1380000,5183,77,21,03,06,2015,31.9650505,34.7717826
1,3.0,5,67.0,785000,5183,77,21,25,08,2004,31.9650505,34.7717826
1,3.0,3,58.1,1300000,3930,332,49,11,03,2020,31.9632807,34.81557
1,3.0,3,58.1,378000,3930,332,49,17,10,2001,31.9632807,34.81557
1,3.0,2,80.91,1750000,4247,569,4,11,03,2020,31.9478593,34.814332
1,3.0,2,80.91,1525000,4247,569,4,23,11,2015,31.9478593,34.814332
1,3.0,2,80.91,816000,4247,569,4,31,10,2005,31.9478593,34.814332
1,3.0,1,81.1,1300000,3930,474,2,11,03,2020,31.9667724,34.8190846
1,3.0,1,81.1,1200000,3930,474,2,06,10,2016,31.9667724,34.8190846
1,3.0,4,64.0,1480000,3928,695,15,11,03,2020,31.96581639999999,34.8010426
1,3.0,4,64.0,1180000,3928,695,15,30,10,2019,31.96581639999999,34.8010426
1,3.0,3,60.39,1380000,3932,86,9,09,03,2020,31.9669698,34.8074064
1,3.0,3,60.39,915000,3932,86,9,08,03,2013,31.9669698,34.8074064
1,3.0,3,60.39,700000,3932,86,9,09,04,2010,31.9669698,34.8074064
1,3.0,3,60.39,541000,3932,86,9,01,07,2001,31.9669698,34.8074064
1,3.0,2,58.93,1220000,3932,214,9,08,03,2020,31.96269389999999,34.8077351
1,3.0,2,58.93,760000,3932,214,9,27,09,2011,31.96269389999999,34.8077351
1,3.0,4,78.41,1480000,3930,404,18,08,03,2020,31.9663817,34.8140045
1,3.0,4,78.41,1450000,3930,404,18,26,09,2016,31.9663817,34.8140045
1,3.0,2,65.69,785000,5183,22,9,02,03,2020,31.9620918,34.7740392
1,3.0,2,65.69,611000,5183,22,9,02,04,2001,31.9620918,34.7740392
1,3.0,6,73.13,1900000,7375,22,23,02,03,2020,31.9830839,34.8072481
1,3.0,6,73.13,1650000,7375,22,23,20,07,2018,31.9830839,34.8072481
1,3.0,4,79.55,1620000,3945,696,11,27,02,2020,31.9652493,34.7913291
1,3.0,4,79.55,1210000,3945,696,11,28,04,2013,31.9652493,34.7913291
1,3.0,4,79.55,638000,3945,696,11,05,08,1998,31.9652493,34.7913291
1,3.0,6,64.0,1500000,3929,102,16,26,02,2020,31.97047569999999,34.8063153
1,3.0,6,64.0,1000000,3929,102,16,08,08,2013,31.97047569999999,34.8063153
1,3.0,2,64.6,682500,7282,6,11,25,02,2020,31.9839331,34.7901299
1,3.0,2,64.6,635000,7282,6,11,10,10,2010,31.9839331,34.7901299
1,3.0,2,64.6,391000,7282,6,11,22,09,2003,31.9839331,34.7901299
1,3.0,4,58.22,1355000,3928,716,14,23,02,2020,31.9728715,34.802169
1,3.0,4,58.22,1150000,3928,716,14,30,06,2014,31.9728715,34.802169
1,3.0,4,58.22,760000,3928,716,14,12,08,2008,31.9728715,34.802169
1,3.0,1,58.0,1430000,3929,717,3,21,02,2020,31.9681547,34.8077023
1,3.0,1,58.0,1000000,3929,717,3,02,04,2015,31.9681547,34.8077023
1,3.0,3,65.83,1370000,3928,593,14,20,02,2020,31.9714156,34.7998394
1,3.0,3,65.83,1275000,3928,593,14,21,11,2016,31.9714156,34.7998394
1,3.0,3,65.83,512000,3928,593,14,24,04,1999,31.9714156,34.7998394
1,3.0,3,67.46,1380000,3933,216,11,20,02,2020,31.966272,34.8057837
1,3.0,3,67.46,800000,3933,216,11,11,03,2009,31.966272,34.8057837
1,3.0,3,67.46,545000,3933,216,11,26,11,2006,31.966272,34.8057837
1,3.0,3,67.46,570000,3933,216,11,29,07,2003,31.966272,34.8057837
1,3.0,4,72.28,1200000,3939,302,14,19,02,2020,31.9702302,34.8170339
1,3.0,4,72.28,341000,3939,302,14,10,10,2007,31.9702302,34.8170339
1,3.0,2,67.0,1415000,5036,27,19,18,02,2020,31.9737531,34.786095
1,3.0,2,67.0,589000,5036,27,19,18,10,2006,31.9737531,34.786095
1,3.0,2,67.0,615000,5036,27,19,30,09,1999,31.9737531,34.786095
1,3.0,3,81.02,1450000,3929,370,6,18,02,2020,31.9686536,34.8135749
1,3.0,3,81.02,1110000,3929,370,6,10,02,2011,31.9686536,34.8135749
1,3.0,3,81.02,575000,3929,370,6,15,07,2004,31.9686536,34.8135749
1,3.0,3,66.6,1490000,5036,89,5,17,02,2020,31.9707811,34.7848165
1,3.0,3,66.6,1146000,5036,89,5,02,11,2015,31.9707811,34.7848165
1,3.0,3,66.6,575000,5036,89,5,14,03,2003,31.9707811,34.7848165
1,3.0,1,64.0,626000,7282,308,1,16,02,2020,31.9730015,34.7925013
1,3.0,1,64.0,927000,7282,308,1,25,11,2012,31.9730015,34.7925013
1,3.0,1,64.0,550000,7282,308,1,12,06,2002,31.9730015,34.7925013
1,3.0,5,64.9,1620000,3929,698,19,16,02,2020,31.96978009999999,34.8053845
1,3.0,5,64.9,1150000,3929,698,19,07,04,2016,31.96978009999999,34.8053845
1,3.0,2,67.38,1450000,3945,88,6,11,02,2020,31.9656312,34.7947304
1,3.0,2,67.38,508000,3945,88,6,15,08,2001,31.9656312,34.7947304
1,3.0,4,84.8,1585000,3930,684,15,11,02,2020,31.9658034,34.8108396
1,3.0,4,84.8,925000,3930,684,15,29,12,2010,31.9658034,34.8108396
1,3.0,2,66.3,1630000,5114,39,5,11,02,2020,31.97616799999999,34.7737048
1,3.0,2,66.3,1180000,5114,39,5,30,12,2013,31.97616799999999,34.7737048
1,3.0,3,78.69,1580000,3939,445,11,10,02,2020,31.9726898,34.8147105
1,3.0,3,78.69,1300000,3939,445,11,03,07,2017,31.9726898,34.8147105
1,3.0,1,63.01,1270000,3926,271,3,09,02,2020,31.9625251,34.7966512
1,3.0,1,63.01,1070000,3926,271,3,27,10,2014,31.9625251,34.7966512
1,3.0,1,63.01,830000,3926,271,3,12,08,2009,31.9625251,34.7966512
1,3.0,5,84.26,1815000,3939,438,20,06,02,2020,31.9738621,34.8149358
1,3.0,5,84.26,928000,3939,438,20,10,06,2008,31.9738621,34.8149358
1,3.0,5,84.26,643000,3939,438,20,04,01,2002,31.9738621,34.8149358
1,3.0,4,68.69,811000,3926,1080,16,06,02,2020,31.9579531,34.7951827
1,3.0,2,62.18,1840000,3945,98,7,06,02,2020,31.9653078,34.794315
1,3.0,2,62.18,1118000,3945,98,7,06,11,2011,31.9653078,34.794315
1,3.0,2,61.23,1662000,3926,667,4,06,02,2020,31.9583992,34.7977647
1,3.0,2,61.23,1100000,3926,667,4,16,12,2012,31.9583992,34.7977647
1,3.0,2,63.07,1200000,3926,472,9,05,02,2020,31.96139599999999,34.7995188
1,3.0,2,63.07,402000,3926,472,9,28,07,1998,31.96139599999999,34.7995188
1,3.0,1,43.4,1545000,7282,75,5,05,02,2020,31.9833864,34.7894866
1,3.0,1,43.4,494000,7282,75,5,17,06,2002,31.9833864,34.7894866
1,3.0,3,65.38,1468000,3933,214,28,05,02,2020,31.9663443,34.8036574
1,3.0,3,65.38,1080000,3933,214,28,23,03,2015,31.9663443,34.8036574
1,3.0,3,65.38,523000,3933,214,28,04,05,2005,31.9663443,34.8036574
1,3.0,3,65.38,447000,3933,214,28,28,12,2004,31.9663443,34.8036574
1,3.0,2,77.1,1400000,6288,103,8,05,02,2020,31.9527822,34.811527
1,3.0,2,77.1,1150000,6288,103,8,16,05,2011,31.9527822,34.811527
1,3.0,1,62.41,1575000,3926,908,3,04,02,2020,31.9592036,34.7958054
1,3.0,1,62.41,1150000,3926,908,3,11,12,2013,31.9592036,34.7958054
1,3.0,1,62.41,579000,3926,908,3,11,01,2000,31.9592036,34.7958054
1,3.0,1,76.0,1530000,5036,32,17,02,02,2020,31.9741294,34.7840879
1,3.0,1,76.0,613000,5036,32,17,05,05,1999,31.9741294,34.7840879
1,3.0,2,63.29,1350000,3928,68,14,02,02,2020,31.9715142,34.8057103
1,3.0,2,63.29,466000,3928,68,14,28,04,2003,31.9715142,34.8057103
1,3.0,2,78.83,1575000,3926,469,4,02,02,2020,31.9611873,34.80002440000001
1,3.0,2,78.83,725000,3926,469,4,17,08,2008,31.9611873,34.80002440000001
1,3.0,4,77.16,1260000,3929,1011,10,02,02,2020,31.967959,34.8081008
1,3.0,4,77.16,683000,3929,1011,10,14,09,2009,31.967959,34.8081008
1,3.0,3,48.4,1220000,3929,787,9,30,01,2020,31.9679545,34.8131002
1,3.0,3,48.4,780000,3929,787,9,15,09,2011,31.9679545,34.8131002
1,3.0,3,48.4,422000,3929,787,9,23,01,2008,31.9679545,34.8131002
1,3.0,2,64.68,1500000,3928,469,7,27,01,2020,31.9705886,34.8022281
1,3.0,2,64.68,550000,3928,469,7,07,10,2007,31.9705886,34.8022281
1,3.0,2,64.68,635000,3928,469,7,24,12,1998,31.9705886,34.8022281
1,3.0,5,67.27,1655000,3926,937,19,26,01,2020,31.9630943,34.793433
1,3.0,5,67.27,965000,3926,937,19,30,04,2013,31.9630943,34.793433
1,3.0,5,92.3,1760000,3928,892,12,24,01,2020,31.9695361,34.8002007
1,3.0,5,92.3,1295000,3928,892,12,25,06,2013,31.9695361,34.8002007
1,3.0,2,66.48,1480000,3926,310,6,23,01,2020,31.9625973,34.7960899
1,3.0,2,66.48,1050000,3926,310,6,06,04,2012,31.9625973,34.7960899
1,3.0,2,66.48,652000,3926,310,6,18,05,2004,31.9625973,34.7960899
1,3.0,3,58.0,1440000,3926,649,9,20,01,2020,31.9581685,34.7957824
1,3.0,3,58.0,700000,3926,649,9,15,06,2008,31.9581685,34.7957824
1,3.0,2,69.94,1650000,3937,175,6,20,01,2020,31.9600417,34.8097645
1,3.0,2,69.94,710000,3937,175,6,12,08,2009,31.9600417,34.8097645
1,3.0,3,55.2,1305000,3925,229,14,20,01,2020,31.9573803,34.8045202
1,3.0,3,55.2,1290000,3925,229,14,07,12,2017,31.9573803,34.8045202
1,3.0,6,71.8,708000,4242,526,119,16,01,2020,31.9546452,34.8210678
1,3.0,6,71.8,780000,4242,526,119,18,01,2010,31.9546452,34.8210678
1,3.0,2,62.14,1430000,3932,74,5,16,01,2020,31.9647674,34.8090418
1,3.0,2,62.14,897000,3932,74,5,25,01,2012,31.9647674,34.8090418
1,3.0,2,43.4,1240000,7282,75,10,15,01,2020,31.9833864,34.7894866
1,3.0,2,43.4,685000,7282,75,10,18,04,2013,31.9833864,34.7894866
1,3.0,2,43.4,368000,7282,75,10,28,05,2002,31.9833864,34.7894866
1,3.0,2,43.4,411000,7282,75,10,04,05,2000,31.9833864,34.7894866
1,3.0,1,60.9,1590000,5036,17,4,12,01,2020,31.9748416,34.7834655
1,3.0,1,60.9,740000,5036,17,4,11,05,2009,31.9748416,34.7834655
1,3.0,1,60.9,558000,5036,17,4,18,06,2001,31.9748416,34.7834655
1,3.0,1,61.32,1360000,3933,100,3,09,01,2020,31.9667921,34.804385
1,3.0,1,61.32,985000,3933,100,3,28,01,2013,31.9667921,34.804385
1,3.0,1,61.32,504000,3933,100,3,30,05,2004,31.9667921,34.804385
1,3.0,1,72.05,1650000,3945,640,2,09,01,2020,31.9645945,34.7972723
1,3.0,1,72.05,1050000,3945,640,2,18,03,2013,31.9645945,34.7972723
1,3.0,4,59.1,1680000,3930,113,16,08,01,2020,31.961783,34.8138559
1,3.0,4,59.1,1160000,3930,113,16,10,07,2016,31.961783,34.8138559
1,3.0,3,69.94,1500000,3937,173,12,06,01,2020,31.9603613,34.8102104
1,3.0,3,69.94,550000,3937,173,12,02,04,2003,31.9603613,34.8102104
1,3.0,3,69.94,489000,3937,173,12,29,05,1998,31.9603613,34.8102104
1,3.0,2,69.0,1535000,3937,52,7,06,01,2020,31.961393,34.8120314
1,3.0,2,69.0,1230000,3937,52,7,09,12,2014,31.961393,34.8120314
1,3.0,2,69.0,1700000,3937,52,7,07,10,2010,31.961393,34.8120314
1,3.0,2,69.0,565000,3937,52,7,29,01,2002,31.961393,34.8120314
1,3.0,3,56.7,1407000,3929,536,15,05,01,2020,31.9730015,34.7925013
1,3.0,3,56.7,1150000,3929,536,15,03,11,2016,31.9730015,34.7925013
1,3.0,3,56.7,810000,3929,536,15,27,09,2010,31.9730015,34.7925013
1,3.0,3,56.7,473000,3929,536,15,30,12,2001,31.9730015,34.7925013
1,3.0,4,56.11,1330000,3936,141,10,05,01,2020,31.958157,34.8053373
1,3.0,4,56.11,1190000,3936,141,10,08,02,2018,31.958157,34.8053373
1,3.0,2,66.0,1335000,3932,189,4,01,01,2020,31.9635691,34.8096649
1,3.0,2,66.0,650000,3932,189,4,14,05,2010,31.9635691,34.8096649
1,3.0,2,66.0,503000,3932,189,4,17,12,2003,31.9635691,34.8096649
1,3.0,2,39.5,1300000,7281,44,13,31,12,2019,31.9887203,34.7891489
1,3.0,2,39.5,469000,7281,44,13,29,05,2002,31.9887203,34.7891489
1,3.0,2,77.09,1620000,3928,564,5,30,12,2019,31.9719852,34.8019402
1,3.0,2,77.09,607000,3928,564,5,22,04,2005,31.9719852,34.8019402
1,3.0,1,72.36,1600000,3926,977,1,30,12,2019,31.9569032,34.799108
1,3.0,1,72.36,1000000,3926,977,1,19,02,2013,31.9569032,34.799108
1,3.0,4,70.7,1230000,3926,907,16,26,12,2019,31.9592446,34.7956113
1,3.0,4,70.7,900000,3926,907,16,17,07,2013,31.9592446,34.7956113
1,3.0,4,70.7,506000,3926,907,16,03,09,1999,31.9592446,34.7956113
1,3.0,2,46.2,1345000,7281,159,13,26,12,2019,31.9871438,34.7871373
1,3.0,2,46.2,500000,7281,159,13,06,07,2012,31.9871438,34.7871373
1,3.0,2,46.2,355000,7281,159,13,04,09,2003,31.9871438,34.7871373
1,3.0,5,75.0,1690000,5384,58,19,24,12,2019,31.9802374,34.7821496
1,3.0,5,75.0,1130000,5384,58,19,18,10,2009,31.9802374,34.7821496
1,3.0,5,75.0,696000,5384,58,19,07,08,2001,31.9802374,34.7821496
1,3.0,5,75.0,544000,5384,58,19,02,06,1998,31.9802374,34.7821496
1,3.0,4,65.99,1450000,3926,658,29,23,12,2019,31.9578518,34.7966004
1,3.0,4,65.99,461000,3926,658,29,30,03,2001,31.9578518,34.7966004
1,3.0,4,70.68,1200000,6286,151,45,23,12,2019,31.9659475,34.8244584
1,3.0,4,70.68,830000,6286,151,45,21,06,2011,31.9659475,34.8244584
1,3.0,3,56.84,831000,3926,147,11,19,12,2019,31.9635695,34.7939633
1,3.0,3,56.84,549000,3926,147,11,31,12,1998,31.9635695,34.7939633
2,3.0,0,56.6,2630000,4243,212,1,19,12,2019,31.9504533,34.8300155
2,3.0,0,56.6,1260000,4243,212,1,18,04,2010,31.9504533,34.8300155
1,3.0,2,62.7,1430000,3929,413,10,19,12,2019,31.9689624,34.8065887
1,3.0,2,62.7,845000,3929,413,10,04,09,2011,31.9689624,34.8065887
1,3.0,3,62.5,1150000,3928,629,17,18,12,2019,31.9712488,34.803638
1,3.0,3,62.5,373000,3928,629,17,14,11,2003,31.9712488,34.803638
1,3.0,3,47.9,1050000,7281,70,12,17,12,2019,31.9851226,34.7885329
1,3.0,3,47.9,550000,7281,70,12,03,02,2009,31.9851226,34.7885329
1,3.0,3,78.87,1585000,3930,406,9,16,12,2019,31.966262,34.81514200000001
1,3.0,3,78.87,1150000,3930,406,9,08,08,2015,31.966262,34.81514200000001
1,3.0,1,60.9,1420000,5036,54,1,15,12,2019,31.9733325,34.7823314
1,3.0,1,60.9,830000,5036,54,1,02,04,2009,31.9733325,34.7823314
1,3.0,1,60.9,505000,5036,54,1,17,05,2007,31.9733325,34.7823314
1,3.0,1,60.9,622000,5036,54,1,30,11,2003,31.9733325,34.7823314
1,3.0,1,60.9,554000,5036,54,1,01,06,2000,31.9733325,34.7823314
1,3.0,4,85.41,1350000,3932,220,13,13,12,2019,31.9629374,34.8097616
1,3.0,4,85.41,1250000,3932,220,13,18,03,2018,31.9629374,34.8097616
1,3.0,4,85.41,920000,3932,220,13,30,12,2013,31.9629374,34.8097616
1,3.0,1,55.92,1400000,3945,615,6,11,12,2019,31.9656252,34.7969056
1,3.0,1,55.92,1340000,3945,615,6,16,06,2016,31.9656252,34.7969056
1,3.0,1,55.92,885000,3945,615,6,13,12,2011,31.9656252,34.7969056
1,3.0,5,77.25,1560000,3928,799,20,09,12,2019,31.9729435,34.8004376
1,3.0,5,77.25,1250000,3928,799,20,24,10,2013,31.9729435,34.8004376
1,3.0,5,61.64,1320000,5036,93,52,05,12,2019,31.9715869,34.7808388
1,3.0,5,61.64,617000,5036,93,52,07,06,2007,31.9715869,34.7808388
1,3.0,5,61.64,610000,5036,93,52,05,05,2002,31.9715869,34.7808388
1,3.0,5,61.64,579000,5036,93,52,25,04,1999,31.9715869,34.7808388
1,3.0,3,63.87,1430000,3926,897,12,05,12,2019,31.9590341,34.7986554
1,3.0,3,63.87,975000,3926,897,12,23,11,2012,31.9590341,34.7986554
1,3.0,0,65.41,1585000,3945,213,12,03,12,2019,31.9678196,34.79824869999999
1,3.0,0,65.41,1040000,3945,213,12,25,06,2013,31.9678196,34.79824869999999
1,3.0,1,66.0,1650000,5116,41,3,02,12,2019,31.9730257,34.7708965
1,3.0,1,66.0,1220000,5116,41,3,22,08,2012,31.9730257,34.7708965
1,3.0,3,66.5,1470000,3929,404,7,01,12,2019,32.0080932,34.7508284
1,3.0,3,66.5,1180000,3929,404,7,22,11,2015,32.0080932,34.7508284
1,3.0,3,66.5,532000,3929,404,7,02,01,2005,32.0080932,34.7508284
1,3.0,3,66.5,448000,3929,404,7,01,03,2004,32.0080932,34.7508284
1,3.0,4,61.12,1290000,3928,223,7,29,11,2019,31.9673892,34.8008101
1,3.0,4,61.12,492000,3928,223,7,21,12,2000,31.9673892,34.8008101
1,3.0,5,65.05,1790000,5183,35,45,28,11,2019,31.96430059999999,34.7716776
1,3.0,5,65.05,1250000,5183,35,45,29,12,2010,31.96430059999999,34.7716776
1,3.0,5,65.05,714000,5183,35,45,05,09,2001,31.96430059999999,34.7716776
1,3.0,1,59.21,1330000,3937,16,10,27,11,2019,31.9619262,34.8096616
1,3.0,1,59.21,482427,3937,16,10,01,05,2001,31.9619262,34.8096616
1,3.0,7,65.4,1725000,5114,47,26,27,11,2019,31.9764693,34.7744866
1,3.0,7,65.4,1715000,5114,47,26,18,06,2017,31.9764693,34.7744866
1,3.0,7,65.4,1180000,5114,47,26,24,09,2009,31.9764693,34.7744866
1,3.0,7,65.4,805000,5114,47,26,17,08,2007,31.9764693,34.7744866
1,3.0,7,65.4,700000,5114,47,26,09,09,2003,31.9764693,34.7744866
1,3.0,2,39.6,1150000,6095,135,9,26,11,2019,31.9853574,34.791431
1,3.0,2,39.6,381000,6095,135,9,15,10,2002,31.9853574,34.791431
1,3.0,3,66.8,1660000,5182,6,13,26,11,2019,31.9669589,34.7769745
1,3.0,3,66.8,1270000,5182,6,13,10,06,2013,31.9669589,34.7769745
1,3.0,3,56.5,1200000,7281,47,13,25,11,2019,31.987797,34.78875860000001
1,3.0,3,56.5,394000,7281,47,13,19,08,2007,31.987797,34.78875860000001
1,3.0,3,56.5,453000,7281,47,13,28,07,1998,31.987797,34.78875860000001
1,3.0,4,69.18,1350000,3928,575,12,25,11,2019,31.9726398,34.8025851
1,3.0,4,69.18,495000,3928,575,12,09,09,2007,31.9726398,34.8025851
1,3.0,4,69.18,458000,3928,575,12,07,09,2005,31.9726398,34.8025851
1,3.0,4,69.18,402000,3928,575,12,11,10,2004,31.9726398,34.8025851
1,3.0,6,75.0,1750000,5384,56,22,25,11,2019,31.9808122,34.7809116
1,3.0,6,75.0,1290000,5384,56,22,23,03,2011,31.9808122,34.7809116
1,3.0,3,58.11,1500000,7282,150,13,24,11,2019,31.9824016,34.7896891
1,3.0,3,58.11,451000,7282,150,13,03,11,2002,31.9824016,34.7896891
1,3.0,4,72.93,1400000,3945,502,20,24,11,2019,32.0132755,34.7659645
1,3.0,4,72.93,1350000,3945,502,20,18,09,2017,32.0132755,34.7659645
1,3.0,2,60.47,1680000,5039,26,20,21,11,2019,31.9724022,34.7784792
1,3.0,2,60.47,1250000,5039,26,20,12,06,2014,31.9724022,34.7784792
1,3.0,2,60.47,985000,5039,26,20,24,06,2009,31.9724022,34.7784792
1,3.0,2,60.47,711000,5039,26,20,10,10,1999,31.9724022,34.7784792
1,3.0,2,55.0,1410000,3932,70,7,21,11,2019,31.9648544,34.8098694
1,3.0,2,55.0,1135000,3932,70,7,01,05,2015,31.9648544,34.8098694
1,3.0,2,55.0,935000,3932,70,7,13,05,2013,31.9648544,34.8098694
1,3.0,2,55.0,638000,3932,70,7,03,07,2008,31.9648544,34.8098694
1,3.0,2,78.11,1525000,3929,1012,4,20,11,2019,31.9677785,34.808136
1,3.0,2,78.11,1350000,3929,1012,4,09,11,2017,31.9677785,34.808136
1,3.0,2,78.11,910000,3929,1012,4,09,05,2012,31.9677785,34.808136
1,3.0,2,78.11,835000,3929,1012,4,19,01,2012,31.9677785,34.808136
1,3.0,2,78.11,535000,3929,1012,4,19,02,2007,31.9677785,34.808136
1,3.0,2,78.11,536000,3929,1012,4,26,11,1998,31.9677785,34.808136
1,3.0,3,62.5,1470000,5387,6,7,20,11,2019,31.9664379,34.7793963
1,3.0,3,62.5,604000,5387,6,7,14,10,2007,31.9664379,34.7793963
1,3.0,4,69.45,1450000,3929,445,14,20,11,2019,31.9700444,34.8124295
1,3.0,4,69.45,810000,3929,445,14,06,01,2011,31.9700444,34.8124295
1,3.0,1,62.81,1250000,3928,181,3,19,11,2019,31.9708544,34.8012313
1,3.0,1,62.81,1165000,3928,181,3,30,07,2015,31.9708544,34.8012313
1,3.0,1,62.81,570000,3928,181,3,17,02,2003,31.9708544,34.8012313
1,3.0,7,65.4,1690000,5115,79,26,17,11,2019,31.9780281,34.7744814
1,3.0,7,65.4,1600000,5115,79,26,11,09,2016,31.9780281,34.7744814
1,3.0,2,63.89,1650000,5183,31,32,15,11,2019,31.9629449,34.7740786
1,3.0,2,63.89,825000,5183,31,32,21,11,2007,31.9629449,34.7740786
1,3.0,2,76.76,1680000,6288,104,7,12,11,2019,31.9530285,34.8116644
1,3.0,2,76.76,654000,6288,104,7,19,06,2005,31.9530285,34.8116644
1,3.0,1,64.14,1590000,3926,868,2,11,11,2019,31.9625795,34.794921
1,3.0,1,64.14,1075000,3926,868,2,02,05,2010,31.9625795,34.794921
1,3.0,1,64.14,605000,3926,868,2,01,01,2004,31.9625795,34.794921
1,3.0,1,64.14,674000,3926,868,2,22,10,1998,31.9625795,34.794921
1,3.0,1,67.5,1270000,3929,180,2,10,11,2019,31.9696375,34.8074699
1,3.0,1,67.5,1045000,3929,180,2,05,02,2015,31.9696375,34.8074699
1,3.0,1,67.5,515000,3929,180,2,05,09,1999,31.9696375,34.8074699
1,3.0,2,67.72,750000,3926,621,7,10,11,2019,31.9595139,34.7963207
1,3.0,2,67.72,750000,3926,621,7,17,02,2009,31.9595139,34.7963207
1,3.0,2,67.72,575000,3926,621,7,03,04,2000,31.9595139,34.7963207
1,3.0,1,58.96,1390000,3929,695,5,10,11,2019,31.9690138,34.805534
1,3.0,1,58.96,568000,3929,695,5,08,09,2004,31.9690138,34.805534
1,3.0,3,65.0,1360000,5036,27,36,10,11,2019,31.9735378,34.7863037
1,3.0,3,65.0,1270000,5036,27,36,21,05,2017,31.9735378,34.7863037
1,3.0,3,65.0,553000,5036,27,36,30,12,2007,31.9735378,34.7863037
1,3.0,4,59.08,1300000,3926,1081,13,07,11,2019,31.9579747,34.79550589999999
1,3.0,4,59.08,575000,3926,1081,13,28,11,2007,31.9579747,34.79550589999999
1,3.0,4,59.08,522000,3926,1081,13,22,05,2002,31.9579747,34.79550589999999
1,3.0,4,59.08,471000,3926,1081,13,06,10,1998,31.9579747,34.79550589999999
1,3.0,4,59.08,2210000,3926,1081,13,11,06,1998,31.9579747,34.79550589999999
1,3.0,2,66.6,1420000,5036,101,3,07,11,2019,31.9761958,34.7835824
1,3.0,2,66.6,1038000,5036,101,3,15,09,2013,31.9761958,34.7835824
1,3.0,4,58.0,1230000,3928,633,15,06,11,2019,31.9728273,34.8043852
1,3.0,4,58.0,894000,3928,633,15,30,04,2014,31.9728273,34.8043852
1,3.0,4,58.0,516000,3928,633,15,06,02,2003,31.9728273,34.8043852
1,3.0,3,69.0,1870000,5748,2,61,06,11,2019,31.9822791,34.7815679
1,3.0,3,69.0,900000,5748,2,61,09,12,2008,31.9822791,34.7815679
1,3.0,1,58.36,1400000,3934,153,2,05,11,2019,31.9619411,34.8021919
1,3.0,1,58.36,1400000,3934,153,2,06,09,2016,31.9619411,34.8021919
1,3.0,1,58.36,800000,3934,153,2,07,02,2010,31.9619411,34.8021919
1,3.0,2,62.42,1520000,3926,867,7,05,11,2019,31.9625767,34.7951798
1,3.0,2,62.42,1160000,3926,867,7,05,12,2014,31.9625767,34.7951798
1,3.0,11,83.0,2380000,2704,55,448,04,11,2019,31.99670399999999,34.7351
1,3.0,11,83.0,875000,2704,55,448,11,02,2013,31.99670399999999,34.7351
1,3.0,11,83.0,2755882,2704,55,448,27,05,2012,31.99670399999999,34.7351
1,3.0,1,63.2,1465000,3923,290,1,03,11,2019,31.9638965,34.7894226
1,3.0,1,63.2,559000,3923,290,1,23,10,2002,31.9638965,34.7894226
1,3.0,2,66.52,1420000,3926,844,9,31,10,2019,31.9597034,34.7991444
1,3.0,2,66.52,1075000,3926,844,9,20,06,2010,31.9597034,34.7991444
1,3.0,2,66.52,611000,3926,844,9,20,10,2006,31.9597034,34.7991444
1,3.0,3,99.0,1510000,3937,52,11,31,10,2019,31.961393,34.8120314
1,3.0,3,99.0,1600000,3937,52,11,06,02,2016,31.961393,34.8120314
1,3.0,3,99.0,600000,3937,52,11,07,12,2007,31.961393,34.8120314
1,3.0,3,62.7,1670000,3939,426,5,30,10,2019,31.9742246,34.8148086
1,3.0,3,62.7,1465000,3939,426,5,06,11,2015,31.9742246,34.8148086
1,3.0,3,62.7,950000,3939,426,5,13,02,2012,31.9742246,34.8148086
1,3.0,3,62.7,627000,3939,426,5,12,03,2002,31.9742246,34.8148086
1,3.0,1,62.86,1370000,3936,13,3,29,10,2019,31.9598229,34.8059865
1,3.0,1,62.86,542000,3936,13,3,27,06,2001,31.9598229,34.8059865
1,3.0,3,68.0,1400000,3926,726,24,27,10,2019,31.95714929999999,34.8015984
1,3.0,3,68.0,975000,3926,726,24,16,03,2015,31.95714929999999,34.8015984
1,3.0,3,61.5,1285000,3928,169,10,24,10,2019,31.9717904,34.804085
1,3.0,3,61.5,600000,3928,169,10,11,03,2008,31.9717904,34.804085
1,3.0,3,62.54,1380000,3928,673,29,24,10,2019,31.967777,34.801885
1,3.0,3,62.54,1340000,3928,673,29,27,09,2016,31.967777,34.801885
1,3.0,4,72.83,1540000,3936,156,8,11,10,2019,31.9578353,34.8068422
1,3.0,4,72.83,920000,3936,156,8,22,12,2010,31.9578353,34.8068422
1,3.0,2,56.5,1650000,7281,46,11,10,10,2019,31.9879418,34.7883626
1,3.0,2,56.5,835000,7281,46,11,22,05,2012,31.9879418,34.7883626
