Unnamed: 0,כתובת,סוג נכס,חדרים,קומה,"מ""ר",סכום,גוש,חלקה,נכס,יום,חודש,שנה
1537,הירשפלד 5,דירה בבית קומות,3.0,1,63.18,540000,3926,702,2,22,02,1999
1538,יהודה הלוי 66,דירה בבית קומות,3.0,4,64.5,1250000,3930,183,16,18,04,2021
1539,יהודה הלוי 66,דירה בבית קומות,3.0,4,64.5,905000,3930,183,16,14,01,2015
1540,יהודה הלוי 66,דירה בבית קומות,3.0,4,64.5,381000,3930,183,16,19,03,2004
1542,קרן קימת 29,דירה בבית קומות,3.0,1,63.74,1500000,3928,260,7,13,04,2021
1543,קרן קימת 29,דירה בבית קומות,3.0,1,63.74,550000,3928,260,7,27,06,2012
1544,קרן קימת 29,דירה בבית קומות,3.0,1,63.74,885000,3928,260,7,14,01,2010
1545,קרן קימת 29,דירה בבית קומות,3.0,1,63.74,640000,3928,260,7,26,06,2007
1546,קרן קימת 29,דירה בבית קומות,3.0,1,63.74,557000,3928,260,7,02,02,2000
1547,הצבעוני 15,דירה בבית קומות,3.0,2,65.0,1480000,5036,75,8,13,04,2021
1548,הצבעוני 15,דירה בבית קומות,3.0,2,65.0,960000,5036,75,8,01,12,2010
1549,אלרואי 13,דירה בבית קומות,3.0,4,48.4,1255000,3929,791,15,13,04,2021
1550,אלרואי 13,דירה בבית קומות,3.0,4,48.4,850000,3929,791,15,07,01,2014
1553,יהודה לייב 14,דירה בבית קומות,3.0,4,66.59,1300000,3932,81,26,11,04,2021
1554,יהודה לייב 14,דירה בבית קומות,3.0,4,66.59,630000,3932,81,26,23,09,2008
1555,משמר הירדן 3,דירה בבית קומות,3.0,4,57.24,1625000,3939,515,8,11,04,2021
1556,משמר הירדן 3,דירה בבית קומות,3.0,4,57.24,1350000,3939,515,8,15,02,2016
1557,"ש""י עגנון 28",דירה בבית קומות,3.0,3,60.5,1360000,6095,160,12,09,04,2021
1558,"ש""י עגנון 28",דירה בבית קומות,3.0,3,60.5,1240000,6095,160,12,12,12,2017
1559,"ש""י עגנון 28",דירה בבית קומות,3.0,3,60.5,398000,6095,160,12,01,11,1999
1560,האיריס 14,דירה בבית קומות,3.0,1,76.94,1650000,5036,103,2,08,04,2021
1561,האיריס 14,דירה בבית קומות,3.0,1,76.94,799000,5036,103,2,24,02,2002
1562,קרית ספר 14,דירה בבית קומות,3.0,3,55.83,1335000,3945,644,16,08,04,2021
1563,קרית ספר 14,דירה בבית קומות,3.0,3,55.83,1225000,3945,644,16,11,09,2016
1566,רמז 1,דירה בבית קומות,3.0,4,78.83,1625000,3926,172,19,07,04,2021
1567,רמז 1,דירה בבית קומות,3.0,4,78.83,514000,3926,172,19,31,07,2007
1568,רמז 1,דירה בבית קומות,3.0,4,78.83,547000,3926,172,19,20,01,1999
1573,הירשפלד 37,דירה בבית קומות,3.0,4,66.93,1605000,3926,1074,16,06,04,2021
1574,הירשפלד 37,דירה בבית קומות,3.0,4,66.93,1260000,3926,1074,16,28,10,2015
1575,הסמדר 16,דירה בבית קומות,3.0,4,78.7,1600000,5038,3,32,06,04,2021
1576,הסמדר 16,דירה בבית קומות,3.0,4,78.7,423000,5038,3,32,13,12,1998
1577,הרותם 17,דירה בבית קומות,3.0,3,62.1,1365000,5036,30,11,05,04,2021
1578,הרותם 17,דירה בבית קומות,3.0,3,62.1,1345000,5036,30,11,21,05,2018
1579,הרותם 17,דירה בבית קומות,3.0,3,62.1,750000,5036,30,11,07,04,2009
1580,הרותם 17,דירה בבית קומות,3.0,3,62.1,507000,5036,30,11,25,01,2007
1581,תורה ועבודה 26,דירה בבית קומות,3.0,3,47.7,1050000,7281,33,10,05,04,2021
1582,תורה ועבודה 26,דירה בבית קומות,3.0,3,47.7,399000,7281,33,10,09,11,2009
1587,תל חי 17,דירה בבית קומות,3.0,4,61.5,1600000,3928,610,13,04,04,2021
1588,תל חי 17,דירה בבית קומות,3.0,4,61.5,501000,3928,610,13,14,03,1999
1589,אוסישקין 41,דירה בבית קומות,3.0,3,59.93,1715000,3928,728,11,04,04,2021
1590,אוסישקין 41,דירה בבית קומות,3.0,3,59.93,1478000,3928,728,11,12,06,2017
1591,אוסישקין 41,דירה בבית קומות,3.0,3,59.93,950000,3928,728,11,28,12,2011
1592,אוסישקין 41,דירה בבית קומות,3.0,3,59.93,563000,3928,728,11,13,02,2002
1593,הנגיד 7,דירה בבית קומות,3.0,2,63.0,1625000,5115,31,5,04,04,2021
1594,הנגיד 7,דירה בבית קומות,3.0,2,63.0,1190000,5115,31,5,02,10,2014
1595,הנגיד 7,דירה בבית קומות,3.0,2,63.0,900000,5115,31,5,13,06,2013
1596,הנגיד 7,דירה בבית קומות,3.0,2,63.0,935000,5115,31,5,23,06,2009
1601,עמיר 5,דירת גג,3.0,3,66.0,1940000,5388,22,23,31,03,2021
1602,עמיר 5,דירת גג,3.0,3,66.0,795000,5388,22,23,10,06,2007
1604,פינשטיין יונה צבי 25,דירה בבית קומות,3.0,3,66.11,1575000,6288,112,27,30,03,2021
1605,פינשטיין יונה צבי 25,דירה בבית קומות,3.0,3,66.11,1150000,6288,112,27,28,02,2014
1606,פינשטיין יונה צבי 25,דירה בבית קומות,3.0,3,66.11,636000,6288,112,27,14,08,2000
1612,הירשפלד 27,דירה בבית קומות,3.0,3,67.5,1660000,3926,665,11,25,03,2021
1613,הירשפלד 27,דירה בבית קומות,3.0,3,67.5,1395000,3926,665,11,01,07,2016
1614,הירשפלד 27,דירה בבית קומות,3.0,3,67.5,1075000,3926,665,11,02,08,2012
1615,הירשפלד 27,דירה בבית קומות,3.0,3,67.5,571000,3926,665,11,30,04,2001
1616,המרגנית 4,דירה בבית קומות,3.0,3,62.0,1480000,5036,57,6,25,03,2021
1617,המרגנית 4,דירה בבית קומות,3.0,3,62.0,1175000,5036,57,6,02,09,2015
1618,סוקולוב 11,דירה בבית קומות,3.0,3,62.26,1555000,3936,16,9,25,03,2021
1619,סוקולוב 11,דירה בבית קומות,3.0,3,62.26,1325000,3936,16,9,06,08,2020
1623,"צ""ג בנות 3",דירה בבית קומות,3.0,1,67.26,1450000,3929,683,1,24,03,2021
1624,"צ""ג בנות 3",דירה בבית קומות,3.0,1,67.26,1000000,3929,683,1,21,10,2012
1625,"צ""ג בנות 3",דירה בבית קומות,3.0,1,67.26,507000,3929,683,1,20,02,2004
1626,"צ""ג בנות 3",דירה בבית קומות,3.0,1,67.26,526000,3929,683,1,24,02,1999
1627,וולפסון 50,דירה בבית קומות,3.0,4,72.33,1470000,3926,932,22,24,03,2021
1628,וולפסון 50,דירה בבית קומות,3.0,4,72.33,673000,3926,932,22,26,01,2005
1629,תנועות הנוער 13,דירה בבית קומות,3.0,9,75.96,1720000,3939,443,36,24,03,2021
1630,תנועות הנוער 13,דירה בבית קומות,3.0,9,75.96,930000,3939,443,36,15,05,2008
1631,סוקולוב 29,דירה בבית קומות,3.0,0,87.5,1540000,3925,488,2,24,03,2021
1632,סוקולוב 29,דירה בבית קומות,3.0,0,87.5,750000,3925,488,2,22,05,2008
1633,הירשפלד 5,דירה בבית קומות,3.0,2,63.18,1655000,3926,702,10,24,03,2021
1634,הירשפלד 5,דירה בבית קומות,3.0,2,63.18,1220000,3926,702,10,05,02,2015
1635,נעמן 6,דירה בבית קומות,3.0,3,59.85,1400000,3928,727,11,24,03,2021
1636,נעמן 6,דירה בבית קומות,3.0,3,59.85,1280000,3928,727,11,26,03,2018
1637,הורוביץ 23,דירה בבית קומות,3.0,2,67.45,1500000,3926,612,10,24,03,2021
1638,הורוביץ 23,דירה בבית קומות,3.0,2,67.45,1200000,3926,612,10,26,12,2019
1641,שרף חיים 2,דירה בבית קומות,3.0,2,70.68,1450000,6286,151,7,23,03,2021
1642,שרף חיים 2,דירה בבית קומות,3.0,2,70.68,1100000,6286,151,7,24,06,2015
1643,שרף חיים 2,דירה בבית קומות,3.0,2,70.68,481000,6286,151,7,27,05,1999
1644,קפלנסקי 42,דירה בבית קומות,3.0,1,80.82,1535000,3926,1076,3,23,03,2021
1645,קפלנסקי 42,דירה בבית קומות,3.0,1,80.82,569000,3926,1076,3,20,04,2004
1646,קפלנסקי 21,דירה בבית קומות,3.0,4,53.15,1285000,3926,683,16,23,03,2021
1647,קפלנסקי 21,דירה בבית קומות,3.0,4,53.15,580000,3926,683,16,24,07,2008
1648,קפלנסקי 21,דירה בבית קומות,3.0,4,53.15,423000,3926,683,16,09,08,2007
1650,לילינבלום 10,דירה בבית קומות,3.0,1,62.18,1689000,3945,213,3,22,03,2021
1651,לילינבלום 10,דירה בבית קומות,3.0,1,62.18,650000,3945,213,3,22,07,2008
1652,לילינבלום 10,דירה בבית קומות,3.0,1,62.18,586000,3945,213,3,02,06,2003
1653,קרל נטר 28,דירה בבית קומות,3.0,3,62.65,1500000,3928,704,17,22,03,2021
1654,קרל נטר 28,דירה בבית קומות,3.0,3,62.65,1255000,3928,704,17,04,06,2015
1655,קרל נטר 28,דירה בבית קומות,3.0,3,62.65,1035000,3928,704,17,12,10,2010
1656,קרל נטר 28,דירה בבית קומות,3.0,3,62.65,500000,3928,704,17,05,01,2005
1657,האחים סולימן 2,דירה בבית קומות,3.0,2,63.2,1360000,3930,332,4,22,03,2021
1658,האחים סולימן 2,דירה בבית קומות,3.0,2,63.2,1320000,3930,332,4,08,11,2018
1661,שרירא שמואל 22,דירה בבית קומות,3.0,1,55.14,969000,6286,146,4,21,03,2021
1662,שרירא שמואל 22,דירה בבית קומות,3.0,1,55.14,519000,6286,146,4,28,03,2004
1663,שרירא שמואל 22,דירה בבית קומות,3.0,1,55.14,432000,6286,146,4,17,02,1998
1667,משה בן נחמן 18,דירה בבית קומות,3.0,2,84.87,1780000,4247,564,32,21,03,2021
1668,משה בן נחמן 18,דירה בבית קומות,3.0,2,84.87,780000,4247,564,32,18,03,2007
1669,בן סרוק 16,דירה בבית קומות,3.0,8,65.4,1780000,5114,46,31,21,03,2021
1670,בן סרוק 16,דירה בבית קומות,3.0,8,65.4,1120000,5114,46,31,18,11,2011
1672,הסוכה 6,דירה בבית קומות,3.0,1,82.3,1850000,5038,12,35,19,03,2021
1673,הסוכה 6,דירה בבית קומות,3.0,1,82.3,1200000,5038,12,35,28,10,2012
1675,גיסין 1,דירה בבית קומות,3.0,1,71.76,1540000,3928,248,1,18,03,2021
1676,גיסין 1,דירה בבית קומות,3.0,1,71.76,1075000,3928,248,1,22,06,2014
1677,גיסין 1,דירה בבית קומות,3.0,1,71.76,539000,3928,248,1,01,09,2005
1678,גיסין 1,דירה בבית קומות,3.0,1,71.76,522000,3928,248,1,02,06,1999
1679,החליל 28,דירת גן,3.0,0,70.16,1990000,5183,24,2,18,03,2021
1680,החליל 28,דירת גן,3.0,0,70.16,745000,5183,24,2,01,05,2003
1681,תורה ועבודה 12,דירה בבית קומות,3.0,2,39.0,1320000,7281,35,14,18,03,2021
1682,תורה ועבודה 12,דירה בבית קומות,3.0,2,39.0,915000,7281,35,14,06,12,2015
1683,תורה ועבודה 12,דירה בבית קומות,3.0,2,39.0,520000,7281,35,14,31,08,2009
1684,תורה ועבודה 12,דירה בבית קומות,3.0,2,39.0,137000,7281,35,14,30,03,2009
1685,שיבת ציון 20,דירה בבית קומות,3.0,3,66.01,1480000,3937,44,10,18,03,2021
1686,שיבת ציון 20,דירה בבית קומות,3.0,3,66.01,855000,3937,44,10,02,08,2010
1687,הרצל 37,דירה בבית קומות,3.0,3,59.0,1373000,3929,8,10,18,03,2021
1688,הרצל 37,דירה בבית קומות,3.0,3,59.0,1205000,3929,8,10,05,06,2016
1689,הרצל 37,דירה בבית קומות,3.0,3,59.0,860000,3929,8,10,06,02,2013
1690,לוין אשר 7,דירה בבית קומות,3.0,2,69.05,1420000,3933,325,14,18,03,2021
1691,לוין אשר 7,דירה בבית קומות,3.0,2,69.05,1100000,3933,325,14,02,02,2015
1692,לוין אשר 7,דירה בבית קומות,3.0,2,69.05,860000,3933,325,14,11,06,2013
1693,יהודה לייב 49,דירה בבית קומות,3.0,1,52.73,1475000,3929,740,6,18,03,2021
1694,יהודה לייב 49,דירה בבית קומות,3.0,1,52.73,950000,3929,740,6,23,08,2013
1695,"עגנון ש""י 13",דירה בבית קומות,3.0,2,42.0,1800000,7281,87,11,18,03,2021
1696,"עגנון ש""י 13",דירה בבית קומות,3.0,2,42.0,750000,7281,87,11,05,11,2013
1704,הצופים 9,דירה בבית קומות,3.0,2,73.3,1740000,3939,425,3,17,03,2021
1705,הצופים 9,דירה בבית קומות,3.0,2,73.3,1100000,3939,425,3,03,02,2012
1706,הצופים 9,דירה בבית קומות,3.0,2,73.3,952000,3939,425,3,28,11,2008
1707,הצופים 9,דירה בבית קומות,3.0,2,73.3,660000,3939,425,3,09,05,2002
1708,גינוסר 29,דירה בבית קומות,3.0,3,68.55,1620000,5387,4,6,17,03,2021
1709,גינוסר 29,דירה בבית קומות,3.0,3,68.55,720000,5387,4,6,11,06,2007
1710,עולי הגרדום 26,דירה בבית קומות,3.0,1,66.91,1500000,3926,458,2,17,03,2021
1711,עולי הגרדום 26,דירה בבית קומות,3.0,1,66.91,1195000,3926,458,2,10,01,2016
1713,מעונות ברכה 3,דירה בבית קומות,3.0,3,69.94,1880000,3937,173,11,11,03,2021
1714,מעונות ברכה 3,דירה בבית קומות,3.0,3,69.94,890000,3937,173,11,24,03,2011
1715,מעונות ברכה 3,דירה בבית קומות,3.0,3,69.94,484000,3937,173,11,13,04,2000
1716,שרירא שמואל 7,דירה בבית קומות,3.0,4,64.56,1200000,6286,147,15,11,03,2021
1717,שרירא שמואל 7,דירה בבית קומות,3.0,4,64.56,780000,6286,147,15,24,06,2012
1718,"צ""ג בנות 24",דירה בבית קומות,3.0,3,66.82,1365000,3929,499,5,11,03,2021
1719,"צ""ג בנות 24",דירה בבית קומות,3.0,3,66.82,900000,3929,499,5,27,05,2013
1720,דרור 4,דירה בבית קומות,3.0,2,68.18,1510000,3933,165,8,11,03,2021
1721,דרור 4,דירה בבית קומות,3.0,2,68.18,1313000,3933,165,8,16,02,2018
1722,דרור 4,דירה בבית קומות,3.0,2,68.18,909000,3933,165,8,05,01,2015
1726,שוחט מניה 4,דירה בבית קומות,3.0,1,68.0,1500000,3926,726,8,10,03,2021
1727,שוחט מניה 4,דירה בבית קומות,3.0,1,68.0,1230000,3926,726,8,20,11,2016
1730,קפלנסקי 35,דירה בבית קומות,3.0,1,67.8,1680000,3926,656,2,09,03,2021
1731,קפלנסקי 35,דירה בבית קומות,3.0,1,67.8,665000,3926,656,2,18,04,2007
1732,קפלנסקי 35,דירה בבית קומות,3.0,1,67.8,580000,3926,656,2,28,12,1999
1733,אברמוביץ 4,דירה בבית קומות,3.0,4,68.43,1600000,3928,734,23,09,03,2021
1734,אברמוביץ 4,דירה בבית קומות,3.0,4,68.43,1080000,3928,734,23,07,04,2013
1739,קידוש השם 20,דירה בבית קומות,3.0,1,74.0,1480000,3929,443,1,07,03,2021
1740,קידוש השם 20,דירה בבית קומות,3.0,1,74.0,524000,3929,443,1,27,03,2006
1741,ז'בוטינסקי 52,דירה בבית קומות,3.0,2,63.0,1440000,3928,605,8,07,03,2021
1742,ז'בוטינסקי 52,דירה בבית קומות,3.0,2,63.0,1200000,3928,605,8,05,05,2016
1743,ז'בוטינסקי 52,דירה בבית קומות,3.0,2,63.0,850000,3928,605,8,22,12,2011
1748,הקלרנית 3,דירה בבית קומות,3.0,2,64.27,850000,5183,34,38,05,03,2021
1749,הקלרנית 3,דירה בבית קומות,3.0,2,64.27,1200000,5183,34,38,17,06,2012
1750,הקלרנית 3,דירה בבית קומות,3.0,2,64.27,695000,5183,34,38,11,12,2005
1751,הירשפלד 9,דירה בבית קומות,3.0,1,66.67,1565000,3926,700,2,04,03,2021
1752,הירשפלד 9,דירה בבית קומות,3.0,1,66.67,1540000,3926,700,2,18,06,2018
1753,הירשפלד 9,דירה בבית קומות,3.0,1,66.67,1235000,3926,700,2,10,05,2015
1754,הירשפלד 9,דירה בבית קומות,3.0,1,66.67,680000,3926,700,2,09,12,2007
1755,הירשפלד 9,דירה בבית קומות,3.0,1,66.67,530000,3926,700,2,03,12,2001
1756,שדה נחום 6,דירה בבית קומות,3.0,4,68.0,1800000,5387,61,15,04,03,2021
1757,שדה נחום 6,דירה בבית קומות,3.0,4,68.0,1345000,5387,61,15,12,04,2015
1758,שדה נחום 6,דירה בבית קומות,3.0,4,68.0,723000,5387,61,15,08,12,2004
1759,החרצית 12,דירה בבית קומות,3.0,2,65.0,1520000,5036,27,5,04,03,2021
1760,החרצית 12,דירה בבית קומות,3.0,2,65.0,1340000,5036,27,5,17,01,2017
1761,החרצית 12,דירה בבית קומות,3.0,2,65.0,548000,5036,27,5,09,08,2007
1762,נורדאו 31,דירה בבית קומות,3.0,4,53.29,1300000,3936,232,24,04,03,2021
1763,נורדאו 31,דירה בבית קומות,3.0,4,53.29,1140000,3936,232,24,28,06,2018
1764,נורדאו 31,דירה בבית קומות,3.0,4,53.29,942000,3936,232,24,08,12,2015
1766,שרירא שמואל 8,דירה בבית קומות,3.0,1,63.12,1550000,6286,141,1,02,03,2021
1767,שרירא שמואל 8,דירה בבית קומות,3.0,1,63.12,563000,6286,141,1,07,09,1999
1768,האיריס 8,דירה בבית קומות,3.0,4,66.0,811500,5036,115,7,02,03,2021
1769,האיריס 8,דירה בבית קומות,3.0,4,66.0,1340000,5036,115,7,17,02,2016
1770,האיריס 8,דירה בבית קומות,3.0,4,66.0,1030000,5036,115,7,07,11,2010
1771,האיריס 8,דירה בבית קומות,3.0,4,66.0,511000,5036,115,7,31,03,2004
1772,האיריס 8,דירה בבית קומות,3.0,4,66.0,538000,5036,115,7,16,03,2001
1773,ברניצקי נתן 26,דירה בבית קומות,3.0,3,60.02,1370000,3926,614,11,02,03,2021
1774,ברניצקי נתן 26,דירה בבית קומות,3.0,3,60.02,566000,3926,614,11,21,07,2003
1775,קארו יוסף 9,דירה בבית קומות,3.0,4,66.25,1543000,3930,289,10,02,03,2021
1776,קארו יוסף 9,דירה בבית קומות,3.0,4,66.25,1360000,3930,289,10,29,09,2016
1777,קארו יוסף 9,דירה בבית קומות,3.0,4,66.25,1000000,3930,289,10,17,04,2013
1781,ירושלים 64,דירה בבית קומות,3.0,4,60.6,1390000,3930,338,24,01,03,2021
1782,ירושלים 64,דירה בבית קומות,3.0,4,60.6,970000,3930,338,24,20,10,2015
1784,החליל 24,דירה בבית קומות,3.0,1,65.81,1700000,5183,22,6,25,02,2021
1785,החליל 24,דירה בבית קומות,3.0,1,65.81,1630000,5183,22,6,08,07,2020
1786,החליל 24,דירה בבית קומות,3.0,1,65.81,1238000,5183,22,6,03,10,2013
1787,החליל 24,דירה בבית קומות,3.0,1,65.81,558000,5183,22,6,08,01,1998
1788,הנרקיס 22,דירה בבית קומות,3.0,5,60.9,1620000,5036,17,17,25,02,2021
1789,הנרקיס 22,דירה בבית קומות,3.0,5,60.9,549000,5036,17,17,28,01,1999
1790,בית הערבה 6,דירה בבית קומות,3.0,3,63.0,1700000,5387,78,24,25,02,2021
1791,בית הערבה 6,דירה בבית קומות,3.0,3,63.0,669000,5387,78,24,13,11,2005
1792,גיסין 9,דירה בבית קומות,3.0,2,66.95,1450000,3928,525,5,25,02,2021
1793,גיסין 9,דירה בבית קומות,3.0,2,66.95,1290000,3928,525,5,18,11,2019
1795,לוין מיכאל וחנה 4,דירה בבית קומות,3.0,1,70.68,1366000,6286,151,33,24,02,2021
1796,לוין מיכאל וחנה 4,דירה בבית קומות,3.0,1,70.68,1280000,6286,151,33,01,03,2017
1797,לוין מיכאל וחנה 4,דירה בבית קומות,3.0,1,70.68,488000,6286,151,33,07,12,2003
1798,לוין מיכאל וחנה 4,דירה בבית קומות,3.0,1,70.68,515000,6286,151,33,11,03,2001
1799,יהודה לייב 42,דירה בבית קומות,3.0,2,67.5,1330000,3929,180,6,24,02,2021
1800,יהודה לייב 42,דירה בבית קומות,3.0,2,67.5,550000,3929,180,6,04,02,2008
